195	-2,0,3;-2,-2,-2;-2,2,-2;-2,-4,1;-2,4,1;-4,0,8;-4,-2,-6;-4,2,-6;-4,-4,4;-4,4,4;-4,-6,-1;-4,6,-1;-6,0,7;-6,-2,-7;-6,2,-7;-6,-4,3;-6,4,3;-6,-6,-1;-6,6,-1;-8,0,3;-8,-2,-2;-8,2,-2;-8,-4,1;-8,4,1
196	0,0,-5;0,-2,4;0,2,4;0,-4,-3;0,4,-3;0,-6,1;0,6,1;2,0,-8;2,-2,9;2,2,9;2,-4,-5;2,4,-5;2,-6,3;2,6,3;2,-8,-1;2,8,-1;4,0,-6;4,-2,4;4,2,4;4,-4,-3;4,4,-3;4,-6,1;4,6,1
197	0,0,-4;0,-2,3;0,2,3;0,-4,-1;0,4,-1;-2,0,-11;-2,-2,10;-2,2,10;-2,-4,-4;-2,4,-4;-2,-6,1;-2,6,1;-4,0,-13;-4,-2,9;-4,2,9;-4,-4,-5;-4,4,-5;-4,-6,1;-4,6,1;-6,0,-5;-6,-2,4;-6,2,4;-6,-4,-1;-6,4,-1
198	0,0,10;0,-2,-8;0,2,-8;0,-4,4;0,4,4;0,-6,-1;0,6,-1;2,0,10;-2,0,4;-2,-2,-3;-2,2,-3;2,-2,-7;2,2,-7;-2,-4,1;-2,4,1;2,-4,4;2,4,4;2,-6,-1;2,6,-1;4,0,3;4,-2,-3;4,2,-3;4,-4,1;4,4,1
199	0,0,15;0,-2,-10;0,2,-10;0,-4,5;0,4,5;0,-6,-1;0,6,-1;-2,0,9;2,0,9;-2,-2,-7;-2,2,-7;2,-2,-7;2,2,-7;-2,-4,2;-2,4,2;2,-4,2;2,4,2;-4,0,2;4,0,2;-4,-2,-1;-4,2,-1;4,-2,-1;4,2,-1
200	0,0,-5;0,-2,5;0,2,5;0,-4,-3;0,4,-3;0,-6,1;0,6,1;2,0,-10;2,-2,9;2,2,9;2,-4,-6;2,4,-6;2,-6,3;2,6,3;2,-8,-1;2,8,-1;4,0,-6;4,-2,5;4,2,5;4,-4,-3;4,4,-3;4,-6,1;4,6,1
201	0,0,-4;0,-2,3;0,2,3;0,-4,-1;0,4,-1;-2,0,-11;-2,-2,9;-2,2,9;-2,-4,-4;-2,4,-4;-2,-6,1;-2,6,1;-4,0,-11;-4,-2,9;-4,2,9;-4,-4,-4;-4,4,-4;-4,-6,1;-4,6,1;-6,0,-5;-6,-2,3;-6,2,3;-6,-4,-1;-6,4,-1
202	0,0,11;0,-2,-9;0,2,-9;0,-4,6;0,4,6;0,-6,-3;0,6,-3;0,-8,1;0,8,1;-2,0,6;2,0,6;-2,-2,-5;-2,2,-5;2,-2,-5;2,2,-5;-2,-4,3;-2,4,3;2,-4,3;2,4,3;-2,-6,-1;-2,6,-1;2,-6,-1;2,6,-1
203	0,0,11;0,-2,-9;0,2,-9;0,-4,4;0,4,4;0,-6,-1;0,6,-1;-2,0,11;2,0,5;2,-2,-3;2,2,-3;-2,-2,-8;-2,2,-8;2,-4,1;2,4,1;-2,-4,4;-2,4,4;-2,-6,-1;-2,6,-1;-4,0,4;-4,-2,-3;-4,2,-3;-4,-4,1;-4,4,1
204	10,0,5;10,-2,-4;10,2,-4;12,0,1;4,0,6;4,-2,-4;4,2,-4;4,-4,1;4,4,1;6,0,13;6,-2,-9;6,2,-9;6,-4,4;6,4,4;8,0,12;8,-2,-9;8,2,-9;8,-4,3;8,4,3
205	0,0,-5;0,-2,4;0,2,4;0,-4,-1;0,4,-1;2,0,-13;2,-2,10;2,2,10;2,-4,-5;2,4,-5;2,-6,1;2,6,1;4,0,-12;4,-2,10;4,2,10;4,-4,-4;4,4,-4;4,-6,1;4,6,1;6,0,-5;6,-2,3;6,2,3;6,-4,-1;6,4,-1
206	0,0,11;0,-2,-9;0,2,-9;0,-4,4;0,4,4;0,-6,-1;0,6,-1;-2,0,12;2,0,4;2,-2,-3;2,2,-3;-2,-2,-8;-2,2,-8;2,-4,1;2,4,1;-2,-4,5;-2,4,5;-2,-6,-1;-2,6,-1;-4,0,4;-4,-2,-4;-4,2,-4;-4,-4,1;-4,4,1
207	0,0,13;0,-2,-12;0,2,-12;0,-4,7;0,4,7;0,-6,-4;0,6,-4;0,-8,1;0,8,1;-2,0,8;2,0,8;-2,-2,-6;-2,2,-6;2,-2,-6;2,2,-6;-2,-4,4;-2,4,4;2,-4,4;2,4,4;-2,-6,-1;-2,6,-1;2,-6,-1;2,6,-1
208	-10,0,-2;-10,-2,-1;-10,2,-1;-10,-4,-1;-10,4,-1;-10,-6,-1;-10,6,-1;-12,-2,1;-12,2,1;-8,0,1;-8,-2,1;-8,2,1;-8,-4,1;-8,4,1;-8,-8,1;-8,8,1
209	0,0,1;0,-2,2;0,2,2;0,-6,1;0,6,1;-2,0,-1;2,0,-1;-2,-4,-1;-2,4,-1;2,-4,-1;2,4,-1
210	2,0,-2;2,-2,1;2,2,1;2,-4,-1;2,4,-1;4,0,-1;4,-2,3;4,2,3;4,-6,1;4,6,1;6,0,-2;6,-4,-1;6,4,-1
211	4,0,3;4,-2,-1;4,2,-1;4,-4,2;4,4,2;6,0,2;6,-2,-4;6,2,-4;6,-4,1;6,4,1;6,-6,-1;6,6,-1;8,0,2;8,-2,-1;8,2,-1;8,-4,1;8,4,1
212	-10,-2,-1;-10,2,-1;-10,-4,-1;-10,4,-1;-12,0,1;-6,-2,1;-6,2,1;-6,-4,-1;-6,4,-1;-6,-6,1;-6,6,1;-8,-2,1;-8,2,1;-8,-4,-1;-8,4,-1;-8,-6,1;-8,6,1
213	0,0,4;0,-2,-2;0,2,-2;0,-4,1;0,4,1;-2,0,1;2,0,3;-2,-2,-1;-2,2,-1;2,-2,-2;2,2,-2;2,-4,1;2,4,1;4,0,1;4,-2,-1;4,2,-1
214	0,0,1;0,-2,-1;0,2,-1;2,0,2;2,-2,-1;2,2,-1;2,-4,1;2,4,1;4,0,2;4,-2,-1;4,2,-1;4,-4,1;4,4,1;6,-2,-1;6,2,-1
215	2,0,-2;2,-2,2;2,2,2;4,0,-4;4,-2,3;4,2,3;4,-4,-1;4,4,-1;6,0,-4;6,-2,2;6,2,2;6,-4,-1;6,4,-1;8,0,-1;8,-2,1;8,2,1
216	4,0,1;4,-4,1;4,4,1;6,-2,-1;6,2,-1
217	2,0,-1;2,-2,1;2,2,1;4,0,-2;4,-2,2;4,2,2;6,0,-3;6,-2,1;6,2,1;6,-4,-1;6,4,-1;8,0,-1;8,-2,1;8,2,1
218	-10,0,-1;-10,-4,-1;-10,4,-1;-12,0,1;-6,0,-1;-6,-2,2;-6,2,2;-6,-4,-1;-6,4,-1;-6,-6,1;-6,6,1;-8,0,-2;-8,-2,2;-8,2,2;-8,-4,-2;-8,4,-2;-8,-6,1;-8,6,1
219	0,0,6;0,-2,-3;0,2,-3;0,-4,2;0,4,2;-2,0,2;2,0,4;-2,-2,-2;-2,2,-2;2,-2,-3;2,2,-3;2,-4,1;2,4,1;4,0,1;4,-2,-1;4,2,-1
220	0,0,-2;0,-2,1;0,2,1;0,-4,-1;0,4,-1;-2,0,-1;2,0,-1;2,-2,1;2,2,1;-2,-2,2;-2,2,2;-4,0,-1
221	0,0,3;0,-2,-2;0,2,-2;-2,0,1;2,0,4;2,-2,-2;2,2,-2;2,-4,1;2,4,1;4,0,2;4,-2,-2;4,2,-2;6,0,1
222	0,0,-3;0,-2,2;0,2,2;0,-4,-2;0,4,-2;-2,0,-3;2,-2,1;2,2,1;-2,-2,4;-2,2,4;-2,-4,-2;-2,4,-2;-2,-6,1;-2,6,1;-4,0,-2;-4,-2,1;-4,2,1;-4,-4,-1;-4,4,-1;-6,0,1
223	-10,0,-2;-10,-4,-1;-10,4,-1;-10,-6,-1;-10,6,-1;-12,0,-1;-12,-2,1;-12,2,1;-8,-2,1;-8,2,1;-8,-4,1;-8,4,1;-8,-8,1;-8,8,1
224	0,0,1;2,-2,-1;2,2,-1;4,0,2;4,-4,1;4,4,1;6,-2,-1;6,2,-1
225	0,0,2;0,-2,-1;0,2,-1;0,-4,1;0,4,1;2,0,2;2,-2,-2;2,2,-2;2,-4,1;2,4,1;2,-6,-1;2,6,-1;4,0,1;4,-2,-1;4,2,-1;4,-4,1;4,4,1
226	-10,0,-1;-10,-2,-1;-10,2,-1;-10,-4,-1;-10,4,-1;-12,0,1;-6,0,-1;-6,-2,1;-6,2,1;-6,-4,-1;-6,4,-1;-6,-6,1;-6,6,1;-8,-2,2;-8,2,2;-8,-4,-1;-8,4,-1;-8,-6,1;-8,6,1
227	2,0,-2;2,-2,2;2,2,2;2,-4,-1;2,4,-1;4,0,-3;4,-2,3;4,2,3;4,-4,-1;4,4,-1;4,-6,1;4,6,1;6,0,-2;6,-2,1;6,2,1;6,-4,-1;6,4,-1
228	0,0,-1;0,-2,2;0,2,2;2,0,-6;2,-2,3;2,2,3;2,-4,-2;2,4,-2;4,0,-4;4,-2,4;4,2,4;4,-4,-1;4,4,-1;6,0,-2;6,-2,1;6,2,1
229	10,0,-1;4,-4,1;4,4,1;6,0,-1;8,0,-1;8,-2,1;8,2,1
230	0,0,5;0,-2,-3;0,2,-3;0,-4,1;0,4,1;-2,0,2;2,0,4;-2,-2,-1;-2,2,-1;2,-2,-3;2,2,-3;2,-4,1;2,4,1;4,0,2;4,-2,-1;4,2,-1
231	0,0,-3;0,-2,2;0,2,2;0,-4,-1;0,4,-1;2,0,-1;-2,0,-3;2,-2,1;2,2,1;-2,-2,3;-2,2,3;-2,-4,-1;-2,4,-1;-4,0,-2;-4,-2,1;-4,2,1
232	2,0,-3;2,-2,2;2,2,2;2,-4,-1;2,4,-1;4,0,-3;4,-2,4;4,2,4;4,-4,-1;4,4,-1;4,-6,1;4,6,1;6,0,-3;6,-2,1;6,2,1;6,-4,-1;6,4,-1
233	4,0,4;4,-2,-2;4,2,-2;4,-4,2;4,4,2;6,0,4;6,-2,-5;6,2,-5;6,-4,2;6,4,2;6,-6,-1;6,6,-1;8,0,3;8,-2,-2;8,2,-2;8,-4,1;8,4,1
234	-2,0,2;-2,-2,-1;-2,2,-1;-2,-4,1;-2,4,1;-4,0,3;-4,-2,-3;-4,2,-3;-4,-4,2;-4,4,2;-4,-6,-1;-4,6,-1;-6,0,2;-6,-2,-2;-6,2,-2;-6,-4,1;-6,4,1
235	0,0,-3;0,-2,2;0,2,2;0,-4,-1;0,4,-1;-2,0,-5;-2,-2,5;-2,2,5;-2,-4,-2;-2,4,-2;-2,-6,1;-2,6,1;-4,0,-4;-4,-2,3;-4,2,3;-4,-4,-1;-4,4,-1;-6,0,-1
236	10,0,-4;10,-4,-2;10,4,-2;10,-6,-1;10,6,-1;12,0,-1;12,-2,2;12,2,2;8,-2,2;8,2,2;8,-4,1;8,4,1;8,-8,1;8,8,1
237	0,0,2;0,-2,1;0,2,1;0,-6,1;0,6,1;-2,0,-1;2,0,1;2,-2,-1;2,2,-1;-2,-4,-1;-2,4,-1;4,0,1;4,-2,-1;4,2,-1
238	-10,0,2;-10,-2,-2;-10,2,-2;-12,0,1;-6,0,2;-6,-6,1;-6,6,1;-8,0,2;-8,-2,-2;-8,2,-2
239	0,0,3;0,-2,-1;0,2,-1;0,-4,1;0,4,1;-2,0,2;-2,-2,-3;-2,2,-3;-2,-4,1;-2,4,1;-2,-6,-1;-2,6,-1;-4,0,2;-4,-2,-1;-4,2,-1;-4,-4,1;-4,4,1
240	0,0,-2;0,-2,2;0,2,2;0,-4,-1;0,4,-1;2,0,-4;2,-2,4;2,2,4;2,-4,-2;2,4,-2;2,-6,1;2,6,1;4,0,-3;4,-2,2;4,2,2;4,-4,-1;4,4,-1
241	-4,0,4;-4,-2,-3;-4,2,-3;-4,-4,2;-4,4,2;-6,0,6;-6,-2,-5;-6,2,-5;-6,-4,3;-6,4,3;-6,-6,-1;-6,6,-1;-8,0,3;-8,-2,-3;-8,2,-3;-8,-4,1;-8,4,1
242	0,0,6;0,-2,-5;0,2,-5;0,-4,2;0,4,2;0,-6,-1;0,6,-1;-2,0,4;2,0,4;2,-2,-2;2,2,-2;-2,-2,-3;-2,2,-3;-2,-4,1;-2,4,1;2,-4,1;2,4,1;-4,0,1
243	2,0,-3;2,-2,3;2,2,3;2,-4,-1;2,4,-1;4,0,-5;4,-2,4;4,2,4;4,-4,-2;4,4,-2;4,-6,1;4,6,1;6,0,-3;6,-2,2;6,2,2;6,-4,-1;6,4,-1
244	-2,0,1;-2,-2,-1;-2,2,-1;-2,-4,1;-2,4,1;-4,0,2;-4,-2,-2;-4,2,-2;-4,-4,2;-4,4,2;-4,-6,-1;-4,6,-1;-6,0,1;-6,-2,-1;-6,2,-1;-6,-4,1;-6,4,1;-8,0,-1
245	10,0,1;10,-2,-1;10,2,-1;6,0,1;6,-6,1;6,6,1;8,0,1;8,-2,-1;8,2,-1
246	0,0,-1;0,-2,2;0,2,2;2,0,-5;2,-2,3;2,2,3;2,-4,-2;2,4,-2;4,0,-4;4,-2,3;4,2,3;4,-4,-1;4,4,-1;6,0,-1;6,-2,1;6,2,1
247	0,0,-3;0,-2,3;0,2,3;0,-4,-1;0,4,-1;-2,0,-7;-2,-2,5;-2,2,5;-2,-4,-3;-2,4,-3;-2,-6,1;-2,6,1;-4,0,-4;-4,-2,4;-4,2,4;-4,-4,-1;-4,4,-1;-6,0,-1
248	0,0,7;0,-2,-4;0,2,-4;0,-4,2;0,4,2;-2,0,3;2,0,5;-2,-2,-2;-2,2,-2;2,-2,-4;2,2,-4;2,-4,1;2,4,1;4,0,2;4,-2,-1;4,2,-1
249	-2,0,-3;-2,-2,2;-2,2,2;-4,0,-5;-4,-2,4;-4,2,4;-4,-4,-1;-4,4,-1;-6,0,-5;-6,-2,3;-6,2,3;-6,-4,-1;-6,4,-1;-8,0,-2;-8,-2,1;-8,2,1
